current_season_start	current_season_end	other_season_start	other_season_end	distance_map	current_strain	mean_distance
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Hawaii/10/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Yokohama/108/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Kolkata/1730/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Tokushima/18/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Taiwan/2557/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Sydney/1/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/33/2008	1.20
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Colorado/4/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Colorado/12/2008	1.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Minnesota/36/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL265/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewMexico/3/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Texas/18/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Alaska/24/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Colorado/5/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Alaska/29/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Colorado/1/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Colorado/15/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Christchurch/5/2008	1.20
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Boston/75/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Thuringen/75/2008	1.30
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Massachusetts/2/2009	1.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Wyoming/2/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/67/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/1194/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NorthDakota/2/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Valladolid/14/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Alaska/4/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Quebec/RV0899/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Idaho/4/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Moscow/26/2009	1.30
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Boston/73/2009	1.30
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL342/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Victoria/502/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Hawaii/5/2009	1.27
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL197/2009	1.27
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Wisconsin/23/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Umea/2/2009	2.22
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Massachusetts/1/2009	1.23
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Massachusetts/13/2008	1.23
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Townsville/2/2009	1.23
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewJersey/WRAIR1248P/2009	1.23
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Nevada/WRAIR1258P/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Israel/13/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Paris/288/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Alabama/WRAIR1242P/2009	1.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Quebec/RV0623/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Arizona/WRAIR1562P/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Iowa/3/2009	1.20
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Argentina/7646/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/SouthDakota/WRAIR1177P/2009	1.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/16/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/England/687/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Novosibirsk/31/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Vermont/2/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Indiana/2/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/3/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Sydney/603/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Paris/1751/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/1191/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL170/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Nevada/2/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Texas/39/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Montana/2/2008	1.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Wisconsin/5/2009	1.20
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/4/2009	1.30
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL274/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/5/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL262/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/California/VRDL216/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Wisconsin/24/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NorthCarolina/8/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Albania/250/2009	1.24
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Slovenia/60/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Moldova/167/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Moldova/169/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/1188/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Texas/2/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Nevada/WRAIR1144P/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Alaska/WRAIR1172P/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewJersey/WRAIR1146P/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/1195/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Stockholm/26/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Finland/533/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Nebraska/8/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Pennsylvania/13/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/SouthCarolina/7/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Switzerland/1409281/2008	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Virginia/2/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Montana/5/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/53/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/55/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/54/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/19/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Alaska/WRAIR1145P/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Washington/6/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Pennsylvania/5/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NorthCarolina/14/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Lyon/CHU/2052	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/CapeTown/295/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Hawaii/6/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Hawaii/36/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/NewYork/1189/2009	0.31
2008-07-01	2009-07-01	2008-07-01	2009-07-01	bhatt_nonepitope	A/Wisconsin/56/2009	0.31
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Maryland/2/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/TianjinNankai/1211/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1431/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kisumu/7599/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kisumu/7598/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1477/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1598/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1589/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1599/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Sichuan/Qingyang1396/2008	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/LiaoningTiedong/14/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Taiwan/422/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Guangdong/578/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Guangdong/548/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/HongKong/3049/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/FujianSiming/1242/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Egypt/809/2008	1.07
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Malaysia/32/2009	2.02
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M042/2008	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Korea/7719/2008	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Iraq/WRAIR1157P/2009	2.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M084/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M250/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M114/2008	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M258/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M156/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M106/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/California/9/2008	2.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Yokohama/107/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Gifu-C/37/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24003/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24011/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24010/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24014/2008	2.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24012/2008	2.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24013/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Mexico/24009/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Myanmar/M082/2008	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/DaNang/DN434/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Victoria/500/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/SN07141/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/MR07161/2008	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/SS07134/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/MR07159/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S099/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/KhanhHoa/KH475/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/KhanhHoa/KH488/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/KhanhHoa/KH474/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S231/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S058/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S243/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S124/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/KhanhHoa/KH363/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Japan/51/2009	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Delaware/WRAIR1240/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Japan/WRAIR1140P/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Taiwan/425/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Taiwan/424/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Stockholm/25/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kentucky/1/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Texas/13/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Texas/19/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/998/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Netherlands/377/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/HongKong/1868/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1270/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1428/2008	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Taiwan/2597/2009	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Idaho/18/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Idaho/17/2008	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/1544/2008	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kenya/730/2008	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Yokohama/52/2009	1.32
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/California/8/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Philippines/3803/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Wisconsin/13/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kisumu/7603/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Florida/WRAIR1039P/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Arizona/WRAIR1142P/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Arkansas/WRAIR1251P/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Massachusetts/6/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S252/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kyrgyzstan/WRAIR1121P/2008	1.32
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kyrgyzstan/WRAIR1255P/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kuwait/494/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kuwait/WRAIR1143P/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Christchurch/19/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Taiwan/580/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Maryland/10/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Stockholm/23/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Honduras/105/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Honduras/56/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Saskatchewan/RV0101/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/California/VRDL207/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Pennsylvania/2/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Novosibirsk/707/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Chiba-C/42/2009	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Sakai/41/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Guam/7124/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Washington/9/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Brazil/1814/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Stockholm/24/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Cambodia/S020/2008	1.33
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Aichi/158/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Aichi/161/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/KS08239/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Texas/3/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/NewMexico/WRAIR1139P/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/California/VRDL368/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Thailand/860/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Yamanashi/140/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Singapore/619/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Sydney/3/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kanagawa/65/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Miyagi/36/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/DaNang/DN453/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Saga/204/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Hawaii/47/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Moscow/24/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Moscow/416/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Moscow/419/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Moscow/402/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Suriname/5163/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Switzerland/1397477/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kobe/61/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Hawaii/2/2009	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/HongKong/40/2009	1.30
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kyoto/19/2008	1.32
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Chiba-C/7/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Shizuoka/428/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Shizuoka/448/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Guam/WRAIR1557P/2009	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Guam/WRAIR1670P/2009	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kobe/84/2009	1.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Ehime/9/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Hiroshima-C/7/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Hyogo/6/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Kyoto/12/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Shizuoka/502/2009	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Wellington/40/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Uganda/MUWRP-026/2008	0.35
2008-07-01	2009-07-01	2009-07-01	2010-07-01	bhatt_nonepitope	A/Paraguay/52/2009	0.35
